anio,mes,valor
1999,2,-0.0024751732621284424
1999,3,-0.0030226927530564297
1999,4,-0.004766501749728528
1999,5,-0.0004546832373446671
1999,6,-0.0034116755117514557
1999,7,-0.0020996576645110846
1999,8,-0.0010520377513836981
1999,9,-0.0034189077810678555
1999,10,-0.0023126167794896356
1999,11,-0.0031008703928280578
1999,12,0.0052201228807686765
2000,1,-0.003538602941176387
2000,2,0.0008301434303369434
2000,3,-7.680137628059311e-05
2000,4,0.0006144582014809403
2000,5,-0.0016733703828795612
2000,6,-0.0037983053714496593
2000,7,0.001095983452193479
2000,8,-0.003962808196999226
2000,9,-0.0028329927549694553
2000,10,0.00530948721531366
2000,11,-0.002856922245386492
2000,12,-0.0016571163078829075
2001,1,-0.0010083303600514671
2001,2,0.003571539488804062
2001,3,-0.0022126632419384893
2001,4,-0.0006358067767697421
2001,5,0.0012413878716404675
2001,6,-0.00029446407538288784
2001,7,-0.0018293155569334937
2001,8,-0.004131268734371928
2001,9,-0.0015439559582662396
2001,10,0.00043734966105388125
2001,11,-0.0012802498048398695
2001,12,0.00220422711355664
2002,1,0.021120279523935786
2002,2,0.03906023249774686
2002,3,0.05194060570420467
2002,4,0.09221136779729709
2002,5,0.06005041522181415
2002,6,0.0549828593501039
2002,7,0.01783773269717042
2002,8,0.03866993412621684
2002,9,0.011114959198251055
2002,10,0.012962269199892946
2002,11,0.004945263958747237
2002,12,0.007391907806191148
2003,1,0.0106672790088406
2003,2,0.010534034225283853
2003,3,0.0074093756706761875
2003,4,0.003479619372248296
2003,5,-0.0022847437750841523
2003,6,-0.003505892127954967
2003,7,-0.004402867456403403
2003,8,-0.01289933818122401
2003,9,-0.007604838125588463
2003,10,0.0025126675980565887
2003,11,0.003390359315688143
2003,12,0.0028399373970004554
2004,1,0.003979122525967703
2004,2,0.0018838789376157373
2004,3,0.00618558819600715
2004,4,0.0055042124074547
2004,5,0.009394296392590156
2004,6,0.007858012456106872
2004,7,0.005390835579514745
2004,8,0.008241485453281825
2004,9,0.00167421705731719
2004,10,0.005800806213744995
2004,11,-0.0011730205278591432
2004,12,0.008025053826580477
2005,1,0.006796116504854397
2005,2,0.01176470588235293
2005,3,0.014963781929088765
2005,4,0.014930979434688735
2005,5,0.002960769800148107
2005,6,0.0036900369003689247
2005,7,0.011672794117647023
2005,8,0.008994276369583077
2005,9,0.011525301638753836
2005,10,0.007922378493857936
2005,11,0.01112779298772402
2005,12,0.0075989169359769815
2006,1,0.01308945908460476
2006,2,0.004449388209121212
2006,3,0.008177868642984868
2006,4,0.007942543303760135
2006,5,0.0015089278229524067
2006,6,0.004185151083954131
2006,7,0.007918646328248753
2006,8,0.008187231227257648
2006,9,0.006890328931178766
2006,10,0.00635437881873728
2006,11,0.010361855419736105
2006,12,0.016505087733354715
2007,1,0.012532513596594966
2007,2,0.008562976802117346
2007,3,0.011732016054337838
2007,4,0.009765028989929822
2007,5,0.00929283771532177
2007,6,0.011976944382064482
2007,7,0.01405429395665364
2007,8,0.010066379750528816
2007,9,0.009460532967429785
2007,10,0.006724853340964356
2007,11,-0.004050596930073857
2007,12,0.0074206207634676564
2008,1,0.010623981868404278
2008,2,0.00623729763823684
2008,3,0.019849561220225617
2008,4,0.025873922379766424
2008,5,0.0056000000000000745
2008,6,0.006364359586316631
2008,7,0.0036561264822132103
2008,8,0.004725804863640983
2008,9,0.005095541401273808
2008,10,0.0042897533391829884
2008,11,0.0033977283758856295
2008,12,0.0033862229102166958
2009,1,0.0053032494455695495
2009,2,0.004316132745060319
2009,3,0.006398624773183148
2009,4,0.003321313342190326
2009,5,0.0033103187364040255
2009,6,0.0042420814479638734
2009,7,0.006195437904815532
2009,8,0.008303013340796602
2009,9,0.007401924500369971
2009,10,0.00799044819985313
2009,11,0.008291571753986208
2009,12,0.00930778962588103
2010,1,0.010385889515623538
2010,2,0.012494461674789707
2010,3,0.011377559950988802
2010,4,0.008307372793354029
2010,5,0.007466529351184423
2010,6,0.007326007326007329
2010,7,0.008033826638477818
2010,8,0.007382550335570458
2010,9,0.0072451698867422466
2010,10,0.008433236874741516
2010,11,0.007296876281052777
2010,12,0.008383525964512412
2011,1,0.007264508838485728
2011,2,0.0073723856078209485
2011,3,0.008432105639965014
2011,4,0.008361599747574363
2011,5,0.007353516388954177
2011,6,0.007144521239418935
2011,7,0.007942015575603326
2011,8,0.008338433292533583
2011,9,0.008345345573173497
2011,10,0.006320066210217459
2011,11,0.005906542056074605
2011,12,0.008398989148208613
2012,1,0.009139824574334826
2012,2,0.007377109049740547
2012,3,0.009353248259860869
2012,4,0.00833273471733348
2012,5,0.008121393460141024
2012,6,0.007207971168115504
